,Building ID_x,Brand_x,Shopping Center Address,City_x,State / Prov_x,Postal Code_x,Latitude_x,Longitude_x,name,address,Volume IDX,Retail IDX,Category IDX,Brand IDX,Rating,# Reviews,# Locations,Building ID_y,Brand_y,City_y,State / Prov_y,Postal Code_y,Latitude_y,Longitude_y
24,115690,Michaels,Edwards Ferry Rd. NE & Leesburg Bypass,Leesburg,VA,20176,39.112379,-77.534959,Michaels,"1019 A Edwards Ferry Rd NE, Leesburg, VA 20176",0.98,0.92,1.05,0.92,4.3,208,,115690,Ross Dress for Less,Leesburg,VA,20176,39.112379,-77.534959
25,115690,Michaels,Edwards Ferry Rd. NE & Leesburg Bypass,Leesburg,VA,20176,39.112379,-77.534959,Michaels,"1019 A Edwards Ferry Rd NE, Leesburg, VA 20176",0.98,0.92,1.05,0.92,4.3,208,,115690,Michaels,Leesburg,VA,20176,39.112379,-77.534959
26,116670,Ross Dress for Less,West Bell Rd. & N. 83rd Ave.,Peoria,AZ,85382,33.636802,-112.229581,Ross Dress for Less,"8115 W Bell Rd, Peoria, AZ 85382",0.93,1.04,1.23,1.07,4.0,829,,116670,Ross Dress for Less,Peoria,AZ,85382,33.636802,-112.22958100000001
27,114840,Ross Dress for Less,104th Ave. SE & SE 260th St.,Kent,WA,98030,47.367511,-122.203669,Ross Dress for Less,"26117 104th Ave SE, Kent, WA 98030",0.89,0.83,1.0,1.03,3.9,675,,114840,Ross Dress for Less,Kent,WA,98030,47.367511,-122.20366899999999
28,111150,Ross Dress for Less,Linda Mar Blvd. & Coast Hwy.,Pacifica,CA,94044,37.5946,-122.504,Ross Dress for Less,"1410 Linda Mar Shopping Center, Pacifica, CA 94044",0.4,0.35,1.0,0.46,4.2,211,,111150,Ross Dress for Less,Pacifica,CA,94044,37.5946,-122.50399999999999
29,117500,Ross Dress for Less,Grand Parkway & Kuykendahl Rd.,Spring,TX,77389,30.0877,-95.5222,Ross Dress for Less,"6545 Spring Stuebner Rd, Spring, TX 77379",1.08,1.02,1.0,1.24,4.1,386,,117500,Ross Dress for Less,Spring,TX,77389,30.0877,-95.5222
30,117500,Ross Dress for Less,Grand Parkway & Kuykendahl Rd.,Spring,TX,77389,30.0877,-95.5222,Ross Dress for Less,"6545 Spring Stuebner Rd, Spring, TX 77379",1.08,1.02,1.0,1.24,4.1,386,,117500,Michaels,Spring,TX,77389,30.0877,-95.5222
31,117500,Michaels,Grand Parkway & Kuykendahl Rd.,Spring,TX,77389,30.0877,-95.5222,Michaels,"6545 N Grand Parkway W, #100, Spring, TX 77389",1.3,1.22,1.0,1.23,4.5,538,,117500,Ross Dress for Less,Spring,TX,77389,30.0877,-95.5222
32,117500,Michaels,Grand Parkway & Kuykendahl Rd.,Spring,TX,77389,30.0877,-95.5222,Michaels,"6545 N Grand Parkway W, #100, Spring, TX 77389",1.3,1.22,1.0,1.23,4.5,538,,117500,Michaels,Spring,TX,77389,30.0877,-95.5222
33,114350,Ross Dress for Less,S. Vermont Ave. & W. Slauson Ave.,Los Angeles,CA,90044,33.988051,-118.29041399999998,Ross Dress for Less,"5850 S Vermont Ave, Los Angeles, CA 90044",0.78,0.67,1.23,0.9,4.2,521,,114350,Ross Dress for Less,Los Angeles,CA,90044,33.988051,-118.29041399999998
34,117550,Ross Dress for Less,West Bethany Home Rd. & 19th Ave.,Phoenix,AZ,85015,33.52185,-112.095264,Ross Dress for Less,"1751 W Bethany Home Rd, Phoenix, AZ 85015",1.32,1.15,1.49,1.52,4.0,1444,,117550,Ross Dress for Less,Phoenix,AZ,85015,33.52185,-112.09526399999999
35,117550,Ross Dress for Less,West Bethany Home Rd. & 19th Ave.,Phoenix,AZ,85015,33.52185,-112.095264,Ross Dress for Less,"1751 W Bethany Home Rd, Phoenix, AZ 85015",1.32,1.15,1.49,1.52,4.0,1444,,117550,Dollar Tree,Phoenix,AZ,85015,33.52185,-112.09526399999999
36,100440,Michaels,Robert C. Daniel Pkwy. & Walton Way Ext.,Augusta,GA,30909,33.491988,-82.08038499999998,Michaels,"211 Robert C Daniel Jr Pkwy, Augusta, GA 30909",1.24,1.07,0.0,0.0,4.4,1045,,100440,Michaels,Augusta,GA,30909,33.491988,-82.08038499999999
37,100100,Michaels,Fairmont Pkwy. & Sam Houston Pkwy.,Pasadena,TX,77505,29.647346,-95.153161,Michaels,"5730 Fairmont Pkwy, Pasadena, TX 77505",1.25,1.19,1.19,1.18,4.4,918,,100100,Michaels,Pasadena,TX,77505,29.647346000000002,-95.153161
38,113550,Michaels,FM 529 & Hwy. 6,Houston,TX,77084,29.876634000000006,-95.646313,Michaels,"6823 Hwy 6 N, Houston, TX 77084",1.26,1.2,1.02,1.18,4.4,578,,113550,Michaels,Houston,TX,77084,29.876634000000003,-95.646313
39,111001,Michaels,W. 7th St. & Carroll St.,Fort Worth,TX,76107,32.754133,-97.352386,Michaels,"359 Carroll St, Fort Worth, TX 76107",1.24,1.27,1.0,1.17,4.4,509,,111001,Michaels,Fort Worth,TX,76107,32.754133,-97.352386
40,111001,Michaels,W. 7th St. & Carroll St.,Fort Worth,TX,76107,32.754133,-97.352386,Michaels,"359 Carroll St, Fort Worth, TX 76107",1.24,1.27,1.0,1.17,4.4,509,,111001,Dollar Tree,Fort Worth,TX,76107,32.754133,-97.352386
41,114460,Michaels,Dr. Martin Luther King Jr. Pkwy. & E. 20th St.,Chico,CA,95928,39.723348,-121.809376,Michaels,"2041 Dr Martin Luther King Jr Pkwy, Chico, CA 95928, United States",1.2,0.0,0.0,0.0,4.3,740,,114460,Michaels,Chico,CA,95928,39.723348,-121.809376
42,111100,Michaels,William Penn Hwy. & Mall Blvd.,Monroeville,PA,15146,40.436897,-79.786386,Michaels,"3759 William Penn Hwy, Monroeville, PA 15146, United States",0.96,0.96,1.0,0.9,4.3,506,,111100,Michaels,Monroeville,PA,15146,40.436896999999995,-79.786386
43,113760,Michaels,Montgomery Rd. & Long Gate Blvd.,Ellicott City,MD,21043,39.251594,-76.817764,Michaels,"4360 Montgomery Rd, Ellicott City, MD 21043",1.1,0.94,1.0,1.04,4.4,617,,113760,Michaels,Ellicott City,MD,21043,39.251594,-76.817764
44,116650,Michaels,E. Cactus Rd. & N.Tatum Blvd.,Phoenix,AZ,85032,33.596796000000005,-111.979122,Michaels,"4727 E Cactus Rd, Phoenix, AZ 85032",0.97,0.96,1.0,0.91,4.3,561,,116650,Michaels,Phoenix,AZ,85032,33.596796000000005,-111.979122
45,101260,CVS,Cloverdale Ave. & Miller St.,Winston-Salem,NC,27103,36.091031,-80.275314,CVS,"2221 Cloverdale Ave, Winston-Salem, NC 27103",1.87,0.0,0.0,0.0,3.3,29,,101260,CVS,Winston-Salem,NC,27103,36.091031,-80.275314
46,114160,CVS,McBean Pkwy. & Arroyo Park Dr.,Valencia,CA,91355,34.403946999999995,-118.55141,CVS,"25880 McBean Pkwy, Valencia, CA 91355",1.91,2.11,1.1,0.0,4.1,24,,114160,CVS,Valencia,CA,91355,34.403946999999995,-118.55141
47,116030,CVS,Vista Blvd. & N. D'Andrea Pkwy.,Sparks,NV,89434,39.556628,-119.70426,CVS,"2878 Vista Blvd, Sparks, NV 89434",1.59,1.7,0.0,0.0,2.5,26,,116030,CVS,Sparks,NV,89434,39.556628,-119.70426
48,114210,CVS,Rosecrans St. & Midway Dr.,San Diego,CA,92110,32.747968,-117.205594,CVS,"3327 Rosecrans Street Rosecrans And, Midway Dr, San Diego, CA 92110",1.78,1.68,0.9,1.0,3.0,20,,114210,CVS,San Diego,CA,92110,32.747968,-117.20559399999999
49,114420,CVS,Fremont Blvd. & Tamoyo St.,Fremont,CA,94536,37.567536,-122.024314,CVS,"35720 Fremont Blvd, Fremont, CA 94536",1.65,1.59,0.85,0.93,2.5,43,,114420,CVS,Fremont,CA,94536,37.567536,-122.02431399999999
50,105510,CVS,Rosecrans Ave. & La Mirada Blvd.,La Mirada,CA,90638,33.8973,-118.0069,CVS,"15210 East Rosecrans Ave, La Mirada, CA 90638",2.27,1.89,1.24,1.28,4.0,29,,105510,CVS,La Mirada,CA,90638,33.8973,-118.0069
51,115920,CVS,N. Broadway & Market St.,Jericho,NY,11753,40.788743,-73.534903,CVS,"1830 N Broadway, Santa Maria, CA 93454",1.83,4.75,0.0,0.0,3.4,21,,115920,CVS,Jericho,NY,11753,40.788743,-73.534903
52,117280,CVS,Linden St. & Main St.,Waltham,MA,2452,42.37828,-71.22384100000002,CVS,"188 Linden St, Wellesley, MA 02482",1.44,1.78,1.13,0.81,3.6,14,,117280,CVS,Waltham,MA,2452,42.37828,-71.22384100000001
53,116660,CVS,W. Bell Rd. & N. Webb Blvd.,Sun City,AZ,85373,33.63848,-112.291265,CVS,"10720 W Bell Rd, Sun City, AZ 85351",1.5,1.4,0.93,0.84,2.8,28,,116660,CVS,Sun City,AZ,85373,33.63848,-112.291265
54,117330,CVS,Paradise Rd. & Vinnin St.,Swampscott,MA,1907,42.481697,-70.901572,CVS,"4490 Paradise Rd, Las Vegas, NV 89109",1.99,1.55,1.23,1.12,3.2,60,,117330,CVS,Swampscott,MA,1907,42.481697,-70.901572
55,101710,Dollar Tree,Bee Ridge Rd. & Tuttle Ave.,Sarasota,FL,34239,27.299,-82.5145,Dollar Tree,"3660 S Tuttle Ave, Sarasota, FL 34239",1.69,1.87,0.0,0.0,4.2,135,,101710,Dollar Tree,Sarasota,FL,34239,27.299,-82.5145
56,114080,CVS,W. El Norte Pkwy. & Centre City Pkwy.,Escondido,CA,92026,33.142977,-117.094514,CVS,"318 W El Norte Pkwy, Escondido, CA 92026",2.55,1.96,1.0,1.44,2.4,57,,114080,CVS,Escondido,CA,92026,33.142977,-117.09451399999999
57,105530,Dollar Tree,N. Peoria Ave. & I-17,Phoenix,AZ,85029,33.5833,-112.1185,Dollar Tree,"4523 N Peoria Ave, Tulsa, OK 74106",1.7,0.0,0.0,0.0,4.4,23,,105530,Dollar Tree,Phoenix,AZ,85029,33.5833,-112.1185
58,103800,Dollar Tree,South Blvd. & Tyvola Rd.,Charlotte,NC,28210,35.162605,-80.874662,Dollar Tree,"5409 South Blvd, Charlotte, NC 28217",1.43,1.35,1.06,0.97,4.1,139,,103800,Dollar Tree,Charlotte,NC,28210,35.162605,-80.874662
59,105000,Dollar Tree,Dixwell Ave. & Skiff St. Ext.,Hamden,CT,6514,41.3742,-72.9163,Dollar Tree,"2300 Dixwell Ave, Hamden, CT 06514",1.39,1.43,0.98,0.0,3.1,85,,105000,Dollar Tree,Hamden,CT,6514,41.3742,-72.9163
60,109150,Dollar Tree,Prince William Pkwy. & Smoketown Rd.,Woodbridge,VA,22192,38.649873,-77.294831,Dollar Tree,"13345 Worth Ave, Woodbridge, VA 22192",1.24,1.14,0.96,0.84,4.2,335,,109150,Dollar Tree,Woodbridge,VA,22192,38.649873,-77.294831
61,117370,CVS,Belmont Ave. & Ormond St.,Springfield,MA,1108,42.086075,-72.555672,CVS,"615 Belmont Ave, Springfield, MA 01108",2.54,4.07,0.0,0.0,3.2,30,,117370,CVS,Springfield,MA,1108,42.086075,-72.555672
62,114250,Dollar Tree,Marron Rd. & Jefferson St.,Carlsbad,CA,92008,33.177856,-117.33846,Dollar Tree,"1838 Marron Rd E, Carlsbad, CA 92008",1.73,1.76,1.07,1.17,4.2,81,,114250,Dollar Tree,Carlsbad,CA,92008,33.177856,-117.33846000000001
63,113370,CVS,Horsham Rd. & Dresher Rd.,Horsham,PA,19044,40.181852,-75.13375,CVS,"101 Easton Rd Suite 200, Horsham, PA 19044",1.74,1.62,0.99,0.98,2.4,34,,113370,CVS,Horsham,PA,19044,40.181852,-75.13375
64,102030,CVS,US 1 & Campbell Dr.,Homestead,FL,33030,25.4785,-80.4629,CVS,"260 South, US-1, Tequesta, FL 33469",1.97,2.07,1.01,0.0,3.1,18,,102030,CVS,Homestead,FL,33030,25.4785,-80.4629
65,114820,Dollar Tree,Auburn Way N. & 15th St. NE,Auburn,WA,98002,47.319779,-122.222966,Dollar Tree,"1241 Auburn Way N, Auburn, WA 98002, United States",1.31,1.19,0.89,0.89,3.7,193,,114820,Dollar Tree,Auburn,WA,98002,47.319779,-122.22296599999999
66,114230,CVS,S. Melrose Dr. & Longhorn Rd.,Vista,CA,92081,33.165903,-117.247534,CVS,"1631 S Melrose Dr, Vista, CA 92081",1.68,1.55,0.99,0.95,3.0,23,,114230,CVS,Vista,CA,92081,33.165903,-117.247534
67,114060,Dollar Tree,Central Ave. & Philadelphia St.,Chino,CA,91710,34.035287,-117.68845,Dollar Tree,"11975 Central Ave, Chino, CA 91710",1.59,1.45,0.92,1.08,4.5,300,,114060,Dollar Tree,Chino,CA,91710,34.035287,-117.68845
68,106140,Dollar Tree,Cuthbert Blvd. & MacArthur Blvd.,Westmont,NJ,8108,39.901598,-75.062935,Dollar Tree,"662 W Cuthbert Blvd, Haddon Township, NJ 08108",1.17,1.11,1.0,0.79,4.2,40,,106140,Dollar Tree,Westmont,NJ,8108,39.901598,-75.062935
69,117520,Dollar Tree,S. Peachtree Pkwy. & Crosstown Dr.,Peachtree City,GA,30269,33.3774,-84.5626,Dollar Tree,"436 Crosstown Drive, Peachtree City, GA 30269",1.23,1.28,1.0,0.83,4.3,37,,117520,Dollar Tree,Peachtree City,GA,30269,33.3774,-84.5626
