,Building ID,Brand,Shopping Center Address,City,State / Prov,Postal Code,Latitude,Longitude,name,address,request_url,url,closed_indicator,website,rating,num_reviews,price,type,description,activity,operations,hours,menu_link,phone,online_ordering_platforms,events,other_platform_ratings,top_review_comments,self_description,time_of_scrape
10,114050,Ross Dress for Less,Philadelphia St. & Central Ave.,Chino,CA,91710,34.032269,-117.684068,Ross Dress for Less,"5501 Philadelphia St, Chino, CA 91710",https://www.google.com/search?hl=en&q=ross%2Bdress%2Bfor%2Bless+philadelphia%2Bst.%2B%26%2Bcentral%2Bave.&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=ross%2Bdress%2Bfor%2Bless+philadelphia%2Bst.%2B%26%2Bcentral%2Bave.&sourceid=chrome&ie=UTF-8,,http://www.rossstores.com/,4.3,554,$,"Clothing store in Chino, California","Retail chain selling brand-name clothing, shoes, accessories & housewares at discount prices.","[[[6, [0, 0, 0, 0, 27, 40, 37, 45, 42, 31, 32, 35, 22, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 12, 20, 27, 30, 27, 20, 17, 19, 15, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 11, 18, 25, 27, 26, 26, 36, 41, 26, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 7, 19, 34, 43, 42, 43, 53, 54, 32, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 16, 42, 60, 55, 47, 51, 57, 50, 32, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 25, 51, 68, 68, 64, 62, 56, 44, 30, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 18, 49, 49, 92, 100, 67, 72, 75, 57, 0, 0, 0, 0, 0]]]]",,"{'Wednesday': '10AM–8PM', 'Thursday': '10AM–8PM', 'Friday': '10AM–8PM', 'Saturday': '10AM–8PM', 'Sunday': '10AM–8PM', 'Monday': '10AM–8PM', 'Tuesday': '10AM–8PM'}",,(909) 364-1722,,,,,,2020-07-22 19:17:08.183182
11,100110,Ross Dress for Less,Brandon Town Center Dr. & Ring Rd.,Brandon,FL,33511,27.936765,-82.32333299999999,Ross Dress for Less,"135 Brandon Town Center Dr, Brandon, FL 33511",https://www.google.com/search?hl=en&q=ross%2Bdress%2Bfor%2Bless+brandon%2Btown%2Bcenter%2Bdr.%2B%26%2Bring%2Brd.&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=ross%2Bdress%2Bfor%2Bless+brandon%2Btown%2Bcenter%2Bdr.%2B%26%2Bring%2Brd.&sourceid=chrome&ie=UTF-8,,http://www.rossstores.com/,4.0,1222,$,"Clothing store in Brandon, Florida","Retail chain selling brand-name clothing, shoes, accessories & housewares at discount prices.","[[[6, [0, 0, 0, 0, 44, 73, 54, 56, 63, 64, 64, 64, 56, 36, 16, 0, 0, 0]], [6, [0, 0, 0, 0, 18, 33, 47, 53, 53, 55, 56, 50, 34, 17, 6, 0, 0, 0]], [6, [0, 0, 0, 0, 31, 52, 57, 51, 48, 53, 57, 54, 43, 30, 17, 0, 0, 0]], [6, [0, 0, 0, 0, 17, 32, 48, 56, 56, 56, 62, 67, 63, 46, 25, 0, 0, 0]], [6, [0, 0, 0, 0, 33, 47, 59, 66, 66, 60, 50, 44, 52, 54, 31, 0, 0, 0]], [6, [0, 0, 0, 0, 41, 76, 99, 98, 82, 70, 66, 68, 76, 71, 44, 0, 0, 0]], [6, [0, 0, 0, 0, 37, 66, 79, 76, 78, 85, 78, 65, 82, 100, 51, 0, 0, 0]]]]",,"{'Wednesday': '10AM–10PM', 'Thursday': '10AM–10PM', 'Friday': '10AM–10PM', 'Saturday': '10AM–10PM', 'Sunday': '10AM–10PM', 'Monday': '10AM–10PM', 'Tuesday': '10AM–10PM'}",,,,,,,,2020-07-22 19:17:08.295202
12,100430,Ross Dress for Less,Town Center Blvd. & Prospect Ave.,Champaign,IL,61821,40.141759,-88.259493,Ross Dress for Less,"2555 Town Center Blvd N, Sugar Land, TX 77479",https://www.google.com/search?hl=en&q=ross%2Bdress%2Bfor%2Bless+town%2Bcenter%2Bblvd.%2B%26%2Bprospect%2Bave.&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=ross%2Bdress%2Bfor%2Bless+town%2Bcenter%2Bblvd.%2B%26%2Bprospect%2Bave.&sourceid=chrome&ie=UTF-8,,http://www.rossstores.com/,4.0,559,$,"Clothing store in Sugar Land, Texas","Retail chain selling brand-name clothing, shoes, accessories & housewares at discount prices.","[[[6, [0, 0, 0, 0, 28, 54, 54, 58, 62, 56, 50, 78, 52, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 14, 28, 40, 48, 56, 72, 72, 42, 12, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 34, 44, 42, 38, 46, 64, 52, 74, 54, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 34, 54, 74, 84, 84, 82, 92, 84, 46, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 32, 50, 68, 78, 76, 72, 70, 56, 28, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 30, 44, 56, 60, 54, 42, 32, 84, 50, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 30, 54, 74, 78, 64, 54, 84, 100, 52, 0, 0, 0, 0, 0]]]]",,"{'Wednesday': '10AM–8PM', 'Thursday': '10AM–8PM', 'Friday': '10AM–8PM', 'Saturday': '10AM–8PM', 'Sunday': '10AM–8PM', 'Monday': '10AM–8PM', 'Tuesday': '10AM–8PM'}",,(281) 565-8383,,,,,,2020-07-22 19:17:08.308454
13,114510,Ross Dress for Less,Dublin Blvd. & Regional St.,Dublin,CA,94568,37.702554,-121.931699,Ross Dress for Less,"7886 Dublin Blvd, Dublin, CA 94568",https://www.google.com/search?hl=en&q=ross%2Bdress%2Bfor%2Bless+dublin%2Bblvd.%2B%26%2Bregional%2Bst.&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=ross%2Bdress%2Bfor%2Bless+dublin%2Bblvd.%2B%26%2Bregional%2Bst.&sourceid=chrome&ie=UTF-8,,http://www.rossstores.com/,3.7,361,$,"Clothing store in Dublin, California","Retail chain selling brand-name clothing, shoes, accessories & housewares at discount prices.",[],,"{'Wednesday': '10AM–8PM', 'Thursday': '10AM–8PM', 'Friday': '10AM–8PM', 'Saturday': '10AM–8PM', 'Sunday': '10AM–8PM', 'Monday': '10AM–8PM', 'Tuesday': '10AM–8PM'}",,,,,,,,2020-07-22 19:17:08.389308
14,114550,Ross Dress for Less,Hesperian Blvd. & Fairmont Dr.,San Leandro,CA,94578,37.701109,-122.128801,Ross Dress for Less,"15100 Hesperian Blvd, San Leandro, CA 94578",https://www.google.com/search?hl=en&q=ross%2Bdress%2Bfor%2Bless+hesperian%2Bblvd.%2B%26%2Bfairmont%2Bdr.&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=ross%2Bdress%2Bfor%2Bless+hesperian%2Bblvd.%2B%26%2Bfairmont%2Bdr.&sourceid=chrome&ie=UTF-8,,http://www.rossstores.com/,3.9,450,$,"Clothing store in San Leandro, California","Retail chain selling brand-name clothing, shoes, accessories & housewares at discount prices.",[],,"{'Wednesday': '10AM–8PM', 'Thursday': '10AM–8PM', 'Friday': '10AM–8PM', 'Saturday': '10AM–8PM', 'Sunday': '10AM–8PM', 'Monday': '10AM–8PM', 'Tuesday': '10AM–8PM'}",,(510) 481-1874,,,,,,2020-07-22 19:17:08.423473
15,114090,Ross Dress for Less,Vista Way & El Camino Real,Oceanside,CA,92054,33.182274,-117.333601,Ross Dress for Less,"2505 Vista Way, Oceanside, CA 92054",https://www.google.com/search?hl=en&q=ross%2Bdress%2Bfor%2Bless+vista%2Bway%2B%26%2Bel%2Bcamino%2Breal&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=ross%2Bdress%2Bfor%2Bless+vista%2Bway%2B%26%2Bel%2Bcamino%2Breal&sourceid=chrome&ie=UTF-8,,http://www.rossstores.com/,4.1,596,$,"Clothing store in Oceanside, California","Retail chain selling brand-name clothing, shoes, accessories & housewares at discount prices.","[[[6, [0, 0, 0, 0, 26, 43, 43, 44, 55, 42, 32, 31, 19, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 9, 18, 30, 39, 40, 33, 29, 31, 25, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 8, 17, 29, 40, 41, 34, 32, 47, 33, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 19, 31, 42, 45, 40, 32, 35, 44, 25, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 21, 35, 37, 40, 39, 37, 50, 47, 20, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 25, 41, 54, 59, 52, 39, 35, 62, 29, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 34, 59, 74, 84, 97, 100, 80, 47, 20, 0, 0, 0, 0, 0]]]]",,"{'Wednesday': '10AM–8PM', 'Thursday': '10AM–8PM', 'Friday': '10AM–8PM', 'Saturday': '10AM–8PM', 'Sunday': '10AM–8PM', 'Monday': '10AM–8PM', 'Tuesday': '10AM–8PM'}",,(760) 439-4040,,,,,,2020-07-22 19:17:08.610443
16,111670,Ross Dress for Less,Jamacha Rd. & Fury Lane,El Cajon,CA,92019,32.745342,-116.930501,Ross Dress for Less,"2520 Jamacha Road, El Cajon, CA 92019",https://www.google.com/search?hl=en&q=ross%2Bdress%2Bfor%2Bless+jamacha%2Brd.%2B%26%2Bfury%2Blane&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=ross%2Bdress%2Bfor%2Bless+jamacha%2Brd.%2B%26%2Bfury%2Blane&sourceid=chrome&ie=UTF-8,,http://www.rossstores.com/,4.2,717,$,"Clothing store in Rancho San Diego, California","Retail chain selling brand-name clothing, shoes, accessories & housewares at discount prices.","[[[6, [0, 0, 0, 0, 17, 23, 33, 47, 54, 45, 34, 33, 23, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 23, 32, 36, 32, 28, 34, 43, 36, 17, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 19, 31, 41, 47, 46, 40, 41, 50, 36, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 16, 30, 41, 43, 38, 35, 35, 29, 16, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 14, 23, 33, 41, 42, 37, 43, 75, 39, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 32, 47, 59, 66, 70, 76, 77, 63, 35, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 39, 64, 88, 100, 92, 70, 48, 46, 41, 0, 0, 0, 0, 0]]]]",,"{'Wednesday': '10AM–8PM', 'Thursday': '10AM–8PM', 'Friday': '10AM–8PM', 'Saturday': '10AM–8PM', 'Sunday': '10AM–8PM', 'Monday': '10AM–8PM', 'Tuesday': '10AM–8PM'}",,(619) 670-9869,,,,,,2020-07-22 19:17:08.651114
17,111950,Ross Dress for Less,Poway Rd. & Midland Rd.,Poway,CA,92064,32.957316999999996,-117.035491,Ross Dress for Less,"13630 Poway Rd, Poway, CA 92064",https://www.google.com/search?hl=en&q=ross%2Bdress%2Bfor%2Bless+poway%2Brd.%2B%26%2Bmidland%2Brd.&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=ross%2Bdress%2Bfor%2Bless+poway%2Brd.%2B%26%2Bmidland%2Brd.&sourceid=chrome&ie=UTF-8,,http://www.rossstores.com/,4.2,219,$,"Clothing store in Poway, California","Retail chain selling brand-name clothing, shoes, accessories & housewares at discount prices.","[[[6, [0, 0, 0, 0, 27, 41, 57, 75, 86, 72, 42, 16, 3, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 19, 33, 39, 47, 57, 56, 51, 32, 10, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 32, 43, 42, 43, 52, 57, 49, 32, 16, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 41, 43, 40, 49, 61, 55, 47, 46, 36, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 21, 45, 56, 47, 49, 70, 81, 63, 33, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 59, 80, 69, 52, 59, 75, 73, 50, 24, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 58, 85, 94, 95, 100, 99, 82, 56, 30, 0, 0, 0, 0, 0]]]]",,"{'Wednesday': '10AM–8PM', 'Thursday': '10AM–8PM', 'Friday': '10AM–8PM', 'Saturday': '10AM–8PM', 'Sunday': '10AM–8PM', 'Monday': '10AM–8PM', 'Tuesday': '10AM–8PM'}",,(858) 391-0479,,,,,,2020-07-22 19:17:08.825952
18,115180,Ross Dress for Less,NW Eastman Pkwy. & NW Division St.,Gresham,OR,97030,45.501705,-122.434671,Ross Dress for Less,"300 NW Eastman Pkwy, Gresham, OR 97030",https://www.google.com/search?hl=en&q=ross%2Bdress%2Bfor%2Bless+nw%2Beastman%2Bpkwy.%2B%26%2Bnw%2Bdivision%2Bst.&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=ross%2Bdress%2Bfor%2Bless+nw%2Beastman%2Bpkwy.%2B%26%2Bnw%2Bdivision%2Bst.&sourceid=chrome&ie=UTF-8,,http://www.rossstores.com/,3.9,766,$,"Clothing store in Gresham, Oregon","Retail chain selling brand-name clothing, shoes, accessories & housewares at discount prices.","[[[6, [0, 0, 0, 0, 47, 70, 94, 100, 100, 88, 82, 70, 64, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 41, 47, 52, 52, 52, 47, 35, 29, 41, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 35, 47, 52, 52, 47, 41, 41, 64, 64, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 23, 35, 41, 47, 47, 41, 41, 47, 47, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 23, 35, 47, 52, 58, 52, 41, 47, 70, 0, 0, 0, 0, 0]]]]",,"{'Wednesday': '10AM–8PM', 'Thursday': '10AM–8PM', 'Friday': '10AM–8PM', 'Saturday': '10AM–8PM', 'Sunday': '10AM–8PM', 'Monday': '10AM–8PM', 'Tuesday': '10AM–8PM'}",,(503) 666-4102,,,"[{'source': '2/5', 'rating': '', 'num_reviews': None}]",,,2020-07-22 19:17:08.893841
19,115690,Ross Dress for Less,Edwards Ferry Rd. NE & Leesburg Bypass,Leesburg,VA,20176,39.112379,-77.534959,Ross Dress for Less,"1023 Edwards Ferry Rd NE, Leesburg, VA 20176",https://www.google.com/search?hl=en&q=ross%2Bdress%2Bfor%2Bless+edwards%2Bferry%2Brd.%2Bne%2B%26%2Bleesburg%2Bbypass&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=ross%2Bdress%2Bfor%2Bless+edwards%2Bferry%2Brd.%2Bne%2B%26%2Bleesburg%2Bbypass&sourceid=chrome&ie=UTF-8,,http://www.rossstores.com/,4.0,180,$,"Clothing store in Leesburg, Virginia","Retail chain selling brand-name clothing, shoes, accessories & housewares at discount prices.","[[[6, [0, 0, 0, 0, 23, 40, 47, 43, 37, 36, 33, 23, 11, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 11, 7, 13, 18, 18, 14, 15, 17, 8, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 20, 26, 18, 7, 20, 21, 1, 10, 21, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 28, 55, 78, 85, 71, 53, 68, 78, 30, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 24, 66, 100, 95, 75, 69, 66, 50, 28, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 23, 40, 43, 46, 59, 53, 33, 31, 33, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 23, 50, 55, 39, 43, 63, 66, 43, 17, 0, 0, 0, 0, 0]]]]",,"{'Wednesday': '10AM–8PM', 'Thursday': '10AM–8PM', 'Friday': '10AM–8PM', 'Saturday': '10AM–8PM', 'Sunday': '10AM–8PM', 'Monday': '10AM–8PM', 'Tuesday': '10AM–8PM'}",,(703) 779-0050,,,,,,2020-07-22 19:17:08.966365
20,116670,Ross Dress for Less,West Bell Rd. & N. 83rd Ave.,Peoria,AZ,85382,33.636802,-112.22958100000001,Ross Dress for Less,"8115 W Bell Rd, Peoria, AZ 85382",https://www.google.com/search?hl=en&q=ross%2Bdress%2Bfor%2Bless+west%2Bbell%2Brd.%2B%26%2Bn.%2B83rd%2Bave.&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=ross%2Bdress%2Bfor%2Bless+west%2Bbell%2Brd.%2B%26%2Bn.%2B83rd%2Bave.&sourceid=chrome&ie=UTF-8,,http://www.rossstores.com/,4.0,834,$,"Clothing store in Peoria, Arizona","Retail chain selling brand-name clothing, shoes, accessories & housewares at discount prices.","[[[6, [0, 0, 0, 0, 42, 46, 45, 54, 52, 35, 42, 49, 18, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 16, 38, 45, 33, 29, 32, 29, 23, 15, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 22, 41, 42, 28, 24, 28, 28, 20, 10, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 24, 37, 37, 36, 48, 57, 48, 49, 38, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 30, 55, 66, 54, 44, 52, 62, 54, 31, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 50, 65, 61, 55, 61, 64, 52, 78, 35, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 37, 78, 89, 88, 100, 91, 69, 78, 48, 0, 0, 0, 0, 0]]]]",,"{'Wednesday': '10AM–8PM', 'Thursday': '10AM–8PM', 'Friday': '10AM–8PM', 'Saturday': '10AM–8PM', 'Sunday': '10AM–8PM', 'Monday': '10AM–8PM', 'Tuesday': '10AM–8PM'}",,(623) 486-9311,,,,,,2020-07-22 19:17:08.969989
21,114840,Ross Dress for Less,104th Ave. SE & SE 260th St.,Kent,WA,98030,47.367511,-122.20366899999999,Ross Dress for Less,"26117 104th Ave SE, Kent, WA 98030",https://www.google.com/search?hl=en&q=ross%2Bdress%2Bfor%2Bless+104th%2Bave.%2Bse%2B%26%2Bse%2B260th%2Bst.&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=ross%2Bdress%2Bfor%2Bless+104th%2Bave.%2Bse%2B%26%2Bse%2B260th%2Bst.&sourceid=chrome&ie=UTF-8,,http://www.rossstores.com/,3.9,676,$,"Clothing store in Kent, Washington","Retail chain selling brand-name clothing, shoes, accessories & housewares at discount prices.","[[[6, [0, 0, 0, 0, 45, 54, 72, 81, 81, 81, 72, 63, 63, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 27, 36, 54, 63, 72, 81, 81, 81, 81, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 36, 45, 54, 63, 72, 72, 63, 54, 45, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 36, 36, 36, 36, 27, 18, 36, 72, 100, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 27, 36, 54, 63, 72, 63, 63, 72, 72, 0, 0, 0, 0, 0]]]]",,"{'Wednesday': '10AM–8PM', 'Thursday': '10AM–8PM', 'Friday': '10AM–8PM', 'Saturday': '10AM–8PM', 'Sunday': '10AM–8PM', 'Monday': '10AM–8PM', 'Tuesday': '10AM–8PM'}",,(253) 852-6442,,,"[{'source': '4/5', 'rating': '', 'num_reviews': None}]",,,2020-07-22 19:17:08.983163
22,111150,Ross Dress for Less,Linda Mar Blvd. & Coast Hwy.,Pacifica,CA,94044,37.5946,-122.50399999999999,Ross Dress for Less,"1410 Linda Mar Shopping Center, Pacifica, CA 94044",https://www.google.com/search?hl=en&q=ross%2Bdress%2Bfor%2Bless+linda%2Bmar%2Bblvd.%2B%26%2Bcoast%2Bhwy.&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=ross%2Bdress%2Bfor%2Bless+linda%2Bmar%2Bblvd.%2B%26%2Bcoast%2Bhwy.&sourceid=chrome&ie=UTF-8,,http://www.rossstores.com/,4.2,213,$,"Clothing store in Pacifica, California","Retail chain selling brand-name clothing, shoes, accessories & housewares at discount prices.","[[[6, [0, 0, 0, 0, 31, 65, 87, 81, 65, 56, 50, 37, 18, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 15, 25, 28, 21, 15, 18, 46, 40, 9, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 25, 31, 25, 34, 46, 43, 31, 40, 25, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 21, 37, 43, 34, 34, 62, 100, 96, 50, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 40, 62, 65, 68, 53, 34, 31, 46, 46, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 68, 59, 15, 12, 37, 78, 96, 78, 40, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 68, 75, 50, 46, 31, 53, 93, 87, 43, 0, 0, 0, 0, 0]]]]",,"{'Wednesday': '10AM–8PM', 'Thursday': '10AM–8PM', 'Friday': '10AM–8PM', 'Saturday': '10AM–8PM', 'Sunday': '10AM–8PM', 'Monday': '10AM–8PM', 'Tuesday': '10AM–8PM'}",,,,,,,,2020-07-22 19:17:09.176766
23,109510,Ross Dress for Less,Argonaut Way & Mowry Ave.,Fremont,CA,94538,37.545601,-121.986774,Ross Dress for Less,"4112 Fremont Hub, Fremont, CA 94538",https://www.google.com/search?hl=en&q=ross%2Bdress%2Bfor%2Bless+argonaut%2Bway%2B%26%2Bmowry%2Bave.&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=ross%2Bdress%2Bfor%2Bless+argonaut%2Bway%2B%26%2Bmowry%2Bave.&sourceid=chrome&ie=UTF-8,,http://www.rossstores.com/,3.9,606,$,"Clothing store in Fremont, California","Retail chain selling brand-name clothing, shoes, accessories & housewares at discount prices.",[],,"{'Wednesday': '10AM–8PM', 'Thursday': '10AM–8PM', 'Friday': '10AM–8PM', 'Saturday': '10AM–8PM', 'Sunday': '10AM–8PM', 'Monday': '10AM–8PM', 'Tuesday': '10AM–8PM'}",,(510) 796-4761,,,,,,2020-07-22 19:17:09.211330
24,117500,Ross Dress for Less,Grand Parkway & Kuykendahl Rd.,Spring,TX,77389,30.0877,-95.5222,Ross Dress for Less,"6545 Spring Stuebner Rd, Spring, TX 77379",https://www.google.com/search?hl=en&q=ross%2Bdress%2Bfor%2Bless+grand%2Bparkway%2B%26%2Bkuykendahl%2Brd.&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=ross%2Bdress%2Bfor%2Bless+grand%2Bparkway%2B%26%2Bkuykendahl%2Brd.&sourceid=chrome&ie=UTF-8,,http://www.rossstores.com/,4.1,386,$,"Clothing store in Harris County, Texas","Retail chain selling brand-name clothing, shoes, accessories & housewares at discount prices.","[[[6, [0, 0, 0, 0, 34, 55, 70, 73, 75, 81, 81, 61, 33, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 15, 32, 53, 68, 70, 61, 59, 66, 51, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 21, 39, 55, 58, 45, 36, 51, 70, 50, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 35, 43, 45, 52, 52, 42, 37, 34, 22, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 19, 37, 44, 59, 78, 73, 58, 61, 53, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 53, 68, 68, 72, 45, 39, 65, 76, 52, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 38, 76, 100, 93, 82, 89, 98, 85, 54, 0, 0, 0, 0, 0]]]]",,"{'Wednesday': '10AM–8PM', 'Thursday': '10AM–8PM', 'Friday': '10AM–8PM', 'Saturday': '10AM–8PM', 'Sunday': '10AM–8PM', 'Monday': '10AM–8PM', 'Tuesday': '10AM–8PM'}",,(281) 370-0389,,,,,,2020-07-22 19:17:09.406386
25,114350,Ross Dress for Less,S. Vermont Ave. & W. Slauson Ave.,Los Angeles,CA,90044,33.988051,-118.29041399999998,Ross Dress for Less,"5850 S Vermont Ave, Los Angeles, CA 90044",https://www.google.com/search?hl=en&q=ross%2Bdress%2Bfor%2Bless+s.%2Bvermont%2Bave.%2B%26%2Bw.%2Bslauson%2Bave.&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=ross%2Bdress%2Bfor%2Bless+s.%2Bvermont%2Bave.%2B%26%2Bw.%2Bslauson%2Bave.&sourceid=chrome&ie=UTF-8,,http://www.rossstores.com/,4.2,526,$,"Clothing store in Los Angeles, California","Retail chain selling brand-name clothing, shoes, accessories & housewares at discount prices.","[[[6, [0, 0, 0, 0, 23, 44, 41, 33, 37, 38, 38, 31, 11, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 13, 27, 31, 22, 20, 26, 20, 15, 31, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 13, 22, 26, 24, 27, 34, 30, 31, 30, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 36, 38, 16, 21, 48, 64, 62, 53, 34, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 28, 52, 76, 89, 83, 63, 44, 50, 41, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 39, 64, 66, 62, 69, 64, 51, 77, 47, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 64, 76, 70, 94, 100, 89, 95, 99, 50, 0, 0, 0, 0, 0]]]]",,"{'Wednesday': '10AM–8PM', 'Thursday': '10AM–8PM', 'Friday': '10AM–8PM', 'Saturday': '10AM–8PM', 'Sunday': '10AM–8PM', 'Monday': '10AM–8PM', 'Tuesday': '10AM–8PM'}",,(323) 751-1036,,,,,,2020-07-22 19:17:09.513493
26,117550,Ross Dress for Less,West Bethany Home Rd. & 19th Ave.,Phoenix,AZ,85015,33.52185,-112.09526399999999,Ross Dress for Less,"1751 W Bethany Home Rd, Phoenix, AZ 85015",https://www.google.com/search?hl=en&q=ross%2Bdress%2Bfor%2Bless+west%2Bbethany%2Bhome%2Brd.%2B%26%2B19th%2Bave.&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=ross%2Bdress%2Bfor%2Bless+west%2Bbethany%2Bhome%2Brd.%2B%26%2B19th%2Bave.&sourceid=chrome&ie=UTF-8,,http://www.rossstores.com/,4.0,1457,$,"Clothing store in Phoenix, Arizona","Retail chain selling brand-name clothing, shoes, accessories & housewares at discount prices.","[[[6, [0, 0, 0, 0, 45, 70, 66, 56, 63, 76, 75, 59, 36, 17, 6, 0, 0, 0]], [6, [0, 0, 0, 0, 30, 47, 47, 50, 51, 50, 49, 45, 35, 21, 10, 0, 0, 0]], [6, [0, 0, 0, 0, 38, 50, 51, 46, 47, 55, 61, 56, 41, 24, 11, 0, 0, 0]], [6, [0, 0, 0, 0, 42, 70, 65, 55, 63, 70, 66, 65, 60, 36, 12, 0, 0, 0]], [6, [0, 0, 0, 0, 57, 77, 66, 60, 67, 67, 61, 64, 70, 55, 26, 0, 0, 0]], [6, [0, 0, 0, 0, 37, 69, 80, 73, 72, 76, 72, 65, 64, 56, 35, 0, 0, 0]], [6, [0, 0, 0, 0, 63, 98, 100, 89, 87, 81, 74, 83, 87, 58, 21, 0, 0, 0]]]]",,"{'Wednesday': '10AM–10PM', 'Thursday': '10AM–10PM', 'Friday': '10AM–10PM', 'Saturday': '10AM–10PM', 'Sunday': '10AM–10PM', 'Monday': '10AM–10PM', 'Tuesday': '10AM–10PM'}",,(602) 544-0338,,,,,,2020-07-22 19:17:09.562162
