,Building ID,Brand,Shopping Center Address,City,State / Prov,Postal Code,Latitude,Longitude,name,address,request_url,url,closed_indicator,website,rating,num_reviews,price,type,description,activity,operations,hours,menu_link,phone,online_ordering_platforms,events,other_platform_ratings,top_review_comments,self_description,time_of_scrape
54,116660,CVS,W. Bell Rd. & N. Webb Blvd.,Sun City,AZ,85373,33.63848,-112.291265,CVS,"10720 W Bell Rd, Sun City, AZ 85351",https://www.google.com/search?hl=en&q=cvs+w.%2Bbell%2Brd.%2B%26%2Bn.%2Bwebb%2Bblvd.&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=cvs+w.%2Bbell%2Brd.%2B%26%2Bn.%2Bwebb%2Bblvd.&sourceid=chrome&ie=UTF-8,,https://www.cvs.com/store-locator/cvs-pharmacy-address/10720+West+Bell+Road-Sun+City-AZ-85351/storeid=9217?WT.mc_id=LS_GOOGLE_FS_9217,2.8,28,,Drug store,"Drugstore chain selling a variety of beauty & health products, plus some grocery & household items.","[[[6, [0, 13, 29, 48, 64, 70, 64, 57, 52, 48, 42, 32, 21, 11, 4, 0, 0, 0]], [6, [0, 10, 27, 54, 75, 80, 69, 59, 59, 63, 63, 52, 35, 18, 8, 0, 0, 0]], [6, [0, 14, 31, 55, 80, 94, 93, 83, 70, 59, 47, 35, 22, 11, 4, 0, 0, 0]], [6, [0, 21, 41, 66, 87, 96, 90, 79, 71, 68, 64, 53, 35, 18, 7, 0, 0, 0]], [6, [0, 23, 46, 65, 79, 89, 90, 81, 77, 80, 77, 60, 35, 14, 3, 0, 0, 0]], [6, [0, 12, 31, 60, 88, 100, 91, 78, 73, 77, 78, 63, 41, 20, 7, 0, 0, 0]], [6, [0, 13, 30, 53, 71, 80, 81, 76, 66, 55, 50, 45, 36, 24, 12, 0, 0, 0]]]]",,"{'Wednesday': '7AM–9PM', 'Thursday': '7AM–9PM', 'Friday': '7AM–9PM', 'Saturday': '7AM–9PM', 'Sunday': '7AM–9PM', 'Monday': '7AM–9PM', 'Tuesday': '7AM–9PM'}",,(623) 972-2124,,,,,,2020-07-22 19:17:14.424281
55,117330,CVS,Paradise Rd. & Vinnin St.,Swampscott,MA,1907,42.481697,-70.901572,CVS,"4490 Paradise Rd, Las Vegas, NV 89109",https://www.google.com/search?hl=en&q=cvs+paradise%2Brd.%2B%26%2Bvinnin%2Bst.&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=cvs+paradise%2Brd.%2B%26%2Bvinnin%2Bst.&sourceid=chrome&ie=UTF-8,,https://www.cvs.com/store-locator/cvs-pharmacy-address/4490+Paradise+Road-Las+Vegas-NV-89109/storeid=6867?WT.mc_id=LS_GOOGLE_FS_6867,3.2,60,,Drug store,"Drugstore chain selling a variety of beauty & health products, plus some grocery & household items.","[[[6, [0, 0, 0, 19, 35, 51, 60, 60, 54, 45, 47, 56, 59, 48, 26, 0, 0, 0]], [6, [0, 0, 0, 39, 54, 63, 63, 58, 55, 57, 65, 71, 65, 48, 28, 0, 0, 0]], [6, [0, 0, 0, 40, 63, 72, 64, 52, 51, 59, 68, 74, 74, 67, 56, 0, 0, 0]], [6, [0, 0, 0, 40, 58, 68, 72, 74, 81, 91, 100, 98, 87, 67, 47, 0, 0, 0]], [6, [0, 0, 0, 51, 60, 58, 66, 87, 90, 75, 67, 71, 72, 68, 59, 0, 0, 0]], [6, [0, 0, 0, 47, 64, 77, 82, 82, 78, 74, 71, 68, 66, 60, 52, 0, 0, 0]], [6, [0, 0, 0, 47, 63, 73, 75, 74, 72, 72, 71, 67, 62, 55, 45, 0, 0, 0]]]]",,"{'Wednesday': '9AM–9PM', 'Thursday': '9AM–9PM', 'Friday': '9AM–9PM', 'Saturday': '9AM–9PM', 'Sunday': '9AM–9PM', 'Monday': '9AM–9PM', 'Tuesday': '9AM–9PM'}",,,,,,,,2020-07-22 19:17:14.866642
56,101710,Dollar Tree,Bee Ridge Rd. & Tuttle Ave.,Sarasota,FL,34239,27.299,-82.5145,Dollar Tree,"3660 S Tuttle Ave, Sarasota, FL 34239",https://www.google.com/search?hl=en&q=dollar%2Btree+bee%2Bridge%2Brd.%2B%26%2Btuttle%2Bave.&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=dollar%2Btree+bee%2Bridge%2Brd.%2B%26%2Btuttle%2Bave.&sourceid=chrome&ie=UTF-8,,https://www.dollartree.com/locations/fl/sarasota/3045/?utm_source=Google&amp;utm_medium=Maps&amp;utm_campaign=Google+Places,4.2,135,$,Dollar store,"Chain offering an eclectic mix of household items, beauty products, food & more at discount prices.","[[[6, [0, 0, 0, 59, 88, 78, 59, 62, 74, 81, 78, 65, 49, 31, 0, 0, 0, 0]], [6, [0, 0, 20, 43, 72, 94, 100, 84, 63, 50, 51, 53, 44, 26, 11, 0, 0, 0]], [6, [0, 0, 16, 31, 49, 65, 72, 69, 60, 58, 62, 69, 65, 45, 24, 0, 0, 0]], [6, [0, 0, 16, 26, 40, 54, 65, 73, 73, 67, 55, 44, 46, 62, 39, 0, 0, 0]], [6, [0, 0, 17, 40, 58, 55, 46, 48, 55, 63, 64, 62, 53, 40, 29, 0, 0, 0]], [6, [0, 0, 35, 50, 43, 55, 78, 83, 68, 51, 51, 60, 55, 32, 12, 0, 0, 0]], [6, [0, 0, 27, 45, 62, 73, 78, 83, 93, 100, 89, 64, 48, 68, 34, 0, 0, 0]]]]",,"{'Wednesday': '8AM–9PM', 'Thursday': '8AM–9PM', 'Friday': '8AM–9PM', 'Saturday': '8AM–9PM', 'Sunday': '9AM–8PM', 'Monday': '8AM–9PM', 'Tuesday': '8AM–9PM'}",,(941) 554-0252,,,"[{'source': '5/5', 'rating': '', 'num_reviews': None}]",,,2020-07-22 19:17:14.942818
57,101730,Dollar Tree,Fort Meade Rd.  & Irving St.,Laurel,MD,20707,39.096121000000004,-76.83969,Dollar Tree,"9620 Fort Meade Rd, Laurel, MD 20707",https://www.google.com/search?hl=en&q=dollar%2Btree+fort%2Bmeade%2Brd.%2B%2B%26%2Birving%2Bst.&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=dollar%2Btree+fort%2Bmeade%2Brd.%2B%2B%26%2Birving%2Bst.&sourceid=chrome&ie=UTF-8,,https://www.dollartree.com/locations/md/laurel/1705/?utm_source=Google&amp;utm_medium=Maps&amp;utm_campaign=Google+Places,3.5,280,$,Dollar store,"Chain offering an eclectic mix of household items, beauty products, food & more at discount prices.","[[[6, [0, 0, 11, 24, 39, 56, 71, 81, 83, 78, 66, 50, 34, 20, 0, 0, 0, 0]], [6, [0, 0, 5, 20, 38, 54, 60, 55, 47, 45, 53, 56, 43, 20, 0, 0, 0, 0]], [6, [0, 0, 9, 18, 32, 48, 59, 60, 52, 40, 39, 54, 57, 33, 0, 0, 0, 0]], [6, [0, 0, 19, 29, 38, 45, 49, 48, 43, 36, 37, 57, 70, 41, 0, 0, 0, 0]], [6, [0, 0, 14, 26, 40, 53, 61, 62, 55, 44, 39, 54, 64, 35, 0, 0, 0, 0]], [6, [0, 0, 12, 27, 44, 59, 67, 66, 62, 61, 63, 60, 47, 27, 0, 0, 0, 0]], [6, [0, 0, 31, 51, 70, 82, 85, 83, 86, 94, 100, 91, 67, 39, 0, 0, 0, 0]]]]",,"{'Wednesday': '8AM–8PM', 'Thursday': '8AM–8PM', 'Friday': '8AM–8PM', 'Saturday': '8AM–8PM', 'Sunday': '8AM–8PM', 'Monday': '8AM–8PM', 'Tuesday': '8AM–8PM'}",,(301) 623-3992,,,,,,2020-07-22 19:17:14.987392
58,100160,Dollar Tree,Chapel Hill Blvd. & I-40,Durham,NC,27707,35.9533,-78.9971,Dollar Tree,"1800 E Franklin St Ste 17, Chapel Hill, NC 27514",https://www.google.com/search?hl=en&q=dollar%2Btree+chapel%2Bhill%2Bblvd.%2B%26%2Bi-40&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=dollar%2Btree+chapel%2Bhill%2Bblvd.%2B%26%2Bi-40&sourceid=chrome&ie=UTF-8,,https://www.dollartree.com/locations/nc/chapel-hill/873/?utm_source=Google&amp;utm_medium=Maps&amp;utm_campaign=Google+Places,3.9,51,$,Dollar store,"Chain offering an eclectic mix of household items, beauty products, food & more at discount prices.","[[[6, [0, 0, 0, 0, 30, 54, 56, 54, 71, 89, 89, 69, 41, 19, 0, 0, 0, 0]], [6, [0, 0, 0, 10, 28, 45, 56, 52, 41, 41, 52, 60, 52, 32, 15, 0, 0, 0]], [6, [0, 0, 0, 21, 34, 50, 63, 69, 67, 58, 58, 82, 78, 34, 8, 0, 0, 0]], [6, [0, 0, 0, 26, 47, 65, 73, 73, 76, 80, 80, 76, 63, 47, 32, 0, 0, 0]], [6, [0, 0, 0, 26, 32, 43, 67, 91, 97, 80, 63, 63, 60, 43, 19, 0, 0, 0]], [6, [0, 0, 0, 43, 58, 73, 84, 86, 76, 60, 50, 63, 73, 50, 17, 0, 0, 0]], [6, [0, 0, 0, 43, 65, 80, 86, 82, 80, 86, 97, 100, 80, 50, 23, 0, 0, 0]]]]",,"{'Wednesday': '9AM–9PM', 'Thursday': '9AM–9PM', 'Friday': '9AM–9PM', 'Saturday': '9AM–9PM', 'Sunday': '10AM–8PM', 'Monday': '9AM–9PM', 'Tuesday': '9AM–9PM'}",,(919) 914-5088,,,,,,2020-07-22 19:17:15.210879
59,103890,Dollar Tree,Second St. Pike & Bustleton Pike,Richboro,PA,18954,40.208427,-75.01263900000001,Dollar Tree,"800 Bustleton Pike, Richboro, PA 18954",https://www.google.com/search?hl=en&q=dollar%2Btree+second%2Bst.%2Bpike%2B%26%2Bbustleton%2Bpike&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=dollar%2Btree+second%2Bst.%2Bpike%2B%26%2Bbustleton%2Bpike&sourceid=chrome&ie=UTF-8,,https://www.dollartree.com/locations/pa/richboro/1622/?utm_source=Google&amp;utm_medium=Maps&amp;utm_campaign=Google+Places,4.0,40,$,Dollar store,"Chain offering an eclectic mix of household items, beauty products, food & more at discount prices.",[],,"{'Wednesday': '8AM–9PM', 'Thursday': '8AM–9PM', 'Friday': '8AM–9PM', 'Saturday': '8AM–9PM', 'Sunday': '9AM–8PM', 'Monday': '8AM–9PM', 'Tuesday': '8AM–9PM'}",,(215) 436-6045,,,,,,2020-07-22 19:17:15.501472
61,114080,CVS,W. El Norte Pkwy. & Centre City Pkwy.,Escondido,CA,92026,33.142977,-117.09451399999999,CVS,"318 W El Norte Pkwy, Escondido, CA 92026",https://www.google.com/search?hl=en&q=cvs+w.%2Bel%2Bnorte%2Bpkwy.%2B%26%2Bcentre%2Bcity%2Bpkwy.&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=cvs+w.%2Bel%2Bnorte%2Bpkwy.%2B%26%2Bcentre%2Bcity%2Bpkwy.&sourceid=chrome&ie=UTF-8,,https://www.cvs.com/store-locator/cvs-pharmacy-address/318+West+El+Norte+Parkway-Escondido-CA-92026/storeid=9103?WT.mc_id=LS_GOOGLE_FS_9103,2.5,58,,Drug store,"Drugstore chain selling a variety of beauty & health products, plus some grocery & household items.","[[[4, [1, 0, 5, 12, 23, 36, 48, 59, 65, 67, 67, 67, 66, 64, 61, 57, 52, 44, 34, 23, 13, 5, 0, 1]], [4, [0, 1, 5, 9, 16, 24, 34, 46, 57, 67, 74, 78, 78, 73, 65, 55, 43, 32, 22, 14, 8, 4, 1, 0]], [4, [1, 1, 3, 9, 20, 33, 48, 62, 72, 76, 77, 76, 77, 78, 79, 75, 66, 53, 38, 24, 13, 5, 0, 1]], [4, [1, 0, 5, 11, 20, 30, 40, 46, 49, 53, 66, 88, 100, 91, 75, 67, 64, 56, 43, 28, 15, 6, 0, 1]], [4, [1, 0, 4, 12, 22, 36, 51, 65, 74, 78, 79, 79, 80, 81, 81, 78, 69, 56, 41, 26, 15, 6, 1, 1]], [4, [1, 0, 5, 11, 20, 31, 45, 59, 72, 80, 83, 83, 81, 81, 81, 80, 73, 60, 42, 24, 11, 3, 1, 1]], [4, [1, 0, 3, 10, 22, 37, 55, 73, 86, 92, 89, 82, 76, 74, 78, 82, 82, 75, 61, 44, 27, 13, 5, 0]]]]",,{},,(760) 489-1505,,,,,,2020-07-22 19:17:15.641004
62,105530,Dollar Tree,N. Peoria Ave. & I-17,Phoenix,AZ,85029,33.5833,-112.1185,Dollar Tree,"4523 N Peoria Ave, Tulsa, OK 74106",https://www.google.com/search?hl=en&q=dollar%2Btree+n.%2Bpeoria%2Bave.%2B%26%2Bi-17&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=dollar%2Btree+n.%2Bpeoria%2Bave.%2B%26%2Bi-17&sourceid=chrome&ie=UTF-8,,https://www.dollartree.com/locations/ok/tulsa/6981/?utm_source=Google&amp;utm_medium=Maps&amp;utm_campaign=Google+Places,4.4,23,,Dollar store,"Chain offering an eclectic mix of household items, beauty products, food & more at discount prices.","[[[6, [0, 0, 0, 0, 34, 58, 76, 94, 99, 88, 88, 98, 76, 32, 0, 0, 0, 0]], [6, [0, 0, 0, 22, 42, 50, 44, 43, 54, 62, 59, 59, 69, 61, 29, 0, 0, 0]], [6, [0, 0, 0, 19, 32, 45, 55, 58, 59, 65, 77, 84, 72, 44, 18, 0, 0, 0]], [6, [0, 0, 0, 22, 34, 46, 59, 70, 75, 72, 64, 70, 85, 70, 29, 0, 0, 0]], [6, [0, 0, 0, 20, 36, 52, 59, 61, 65, 75, 89, 93, 77, 48, 22, 0, 0, 0]], [6, [0, 0, 0, 20, 36, 53, 68, 76, 77, 74, 77, 87, 85, 59, 26, 0, 0, 0]], [6, [0, 0, 0, 27, 49, 68, 83, 95, 100, 90, 79, 82, 88, 71, 36, 0, 0, 0]]]]",,"{'Wednesday': '9AM–9PM', 'Thursday': '9AM–9PM', 'Friday': '9AM–9PM', 'Saturday': '9AM–9PM', 'Sunday': '10AM–8PM', 'Monday': '9AM–9PM', 'Tuesday': '9AM–9PM'}",,(918) 280-9909,,,,,,2020-07-22 19:17:15.896325
63,103800,Dollar Tree,South Blvd. & Tyvola Rd.,Charlotte,NC,28210,35.162605,-80.874662,Dollar Tree,"5409 South Blvd, Charlotte, NC 28217",https://www.google.com/search?hl=en&q=dollar%2Btree+south%2Bblvd.%2B%26%2Btyvola%2Brd.&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=dollar%2Btree+south%2Bblvd.%2B%26%2Btyvola%2Brd.&sourceid=chrome&ie=UTF-8,,https://www.dollartree.com/locations/nc/charlotte/1534/?utm_source=Google&amp;utm_medium=Maps&amp;utm_campaign=Google+Places,4.1,141,$,Dollar store,"Chain offering an eclectic mix of household items, beauty products, food & more at discount prices.","[[[6, [0, 0, 0, 20, 41, 50, 64, 76, 70, 62, 67, 65, 49, 27, 0, 0, 0, 0]], [6, [0, 0, 0, 13, 29, 49, 61, 64, 63, 61, 54, 52, 52, 30, 8, 0, 0, 0]], [6, [0, 0, 0, 16, 36, 55, 59, 52, 49, 54, 59, 55, 42, 26, 12, 0, 0, 0]], [6, [0, 0, 0, 26, 53, 66, 56, 48, 45, 42, 46, 49, 41, 25, 11, 0, 0, 0]], [6, [0, 0, 0, 17, 31, 31, 26, 38, 61, 73, 70, 65, 52, 28, 8, 0, 0, 0]], [6, [0, 0, 0, 20, 37, 57, 75, 83, 78, 65, 60, 75, 81, 50, 16, 0, 0, 0]], [6, [0, 0, 0, 28, 49, 72, 91, 100, 92, 74, 63, 73, 84, 58, 20, 0, 0, 0]]]]",,"{'Wednesday': '9AM–9PM', 'Thursday': '9AM–9PM', 'Friday': '9AM–9PM', 'Saturday': '9AM–9PM', 'Sunday': '9AM–8PM', 'Monday': '9AM–9PM', 'Tuesday': '9AM–9PM'}",,(704) 916-1903,,,,,,2020-07-22 19:17:16.105337
64,105000,Dollar Tree,Dixwell Ave. & Skiff St. Ext.,Hamden,CT,6514,41.3742,-72.9163,Dollar Tree,"2300 Dixwell Ave, Hamden, CT 06514",https://www.google.com/search?hl=en&q=dollar%2Btree+dixwell%2Bave.%2B%26%2Bskiff%2Bst.%2Bext.&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=dollar%2Btree+dixwell%2Bave.%2B%26%2Bskiff%2Bst.%2Bext.&sourceid=chrome&ie=UTF-8,,https://www.dollartree.com/locations/ct/hamden/3474/?utm_source=Google&amp;utm_medium=Maps&amp;utm_campaign=Google+Places,3.1,85,$,Dollar store,"Chain offering an eclectic mix of household items, beauty products, food & more at discount prices.","[[[6, [0, 0, 0, 38, 60, 50, 56, 62, 55, 42, 37, 39, 36, 22, 0, 0, 0, 0]], [6, [0, 0, 8, 20, 35, 45, 51, 61, 70, 64, 46, 36, 36, 26, 0, 0, 0, 0]], [6, [0, 0, 17, 33, 42, 37, 35, 52, 64, 49, 35, 41, 47, 36, 0, 0, 0, 0]], [6, [0, 0, 16, 31, 23, 36, 48, 51, 51, 57, 72, 77, 60, 32, 0, 0, 0, 0]], [6, [0, 0, 19, 43, 45, 51, 83, 97, 70, 42, 43, 53, 46, 24, 0, 0, 0, 0]], [6, [0, 0, 13, 33, 48, 47, 53, 78, 98, 86, 61, 48, 43, 30, 0, 0, 0, 0]], [6, [0, 0, 29, 64, 71, 53, 57, 89, 100, 72, 48, 57, 72, 55, 0, 0, 0, 0]]]]",,"{'Wednesday': '8AM–8PM', 'Thursday': '8AM–8PM', 'Friday': '8AM–8PM', 'Saturday': '8AM–8PM', 'Sunday': '9AM–8PM', 'Monday': '8AM–8PM', 'Tuesday': '8AM–8PM'}",,(203) 974-5240,,,,,,2020-07-22 19:17:16.291430
65,106470,Dollar Tree,40th St. & Chandler Blvd.,Phoenix,AZ,85048,33.303867,-111.99558799999998,Dollar Tree,"4005 E Chandler Blvd, Phoenix, AZ 85048",https://www.google.com/search?hl=en&q=dollar%2Btree+40th%2Bst.%2B%26%2Bchandler%2Bblvd.&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=dollar%2Btree+40th%2Bst.%2B%26%2Bchandler%2Bblvd.&sourceid=chrome&ie=UTF-8,,https://www.dollartree.com/locations/az/phoenix/3465/?utm_source=Google&amp;utm_medium=Maps&amp;utm_campaign=Google+Places,4.5,71,$,Dollar store,"Chain offering an eclectic mix of household items, beauty products, food & more at discount prices.",[],,"{'Wednesday': '9AM–9PM', 'Thursday': '9AM–9PM', 'Friday': '9AM–9PM', 'Saturday': '9AM–9PM', 'Sunday': '9AM–8PM', 'Monday': '9AM–9PM', 'Tuesday': '9AM–9PM'}",,(623) 300-7313,,,,,,2020-07-22 19:17:16.461518
66,109150,Dollar Tree,Prince William Pkwy. & Smoketown Rd.,Woodbridge,VA,22192,38.649873,-77.294831,Dollar Tree,"13345 Worth Ave, Woodbridge, VA 22192",https://www.google.com/search?hl=en&q=dollar%2Btree+prince%2Bwilliam%2Bpkwy.%2B%26%2Bsmoketown%2Brd.&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=dollar%2Btree+prince%2Bwilliam%2Bpkwy.%2B%26%2Bsmoketown%2Brd.&sourceid=chrome&ie=UTF-8,,https://www.dollartree.com/locations/va/woodbridge/1890/?utm_source=Google&amp;utm_medium=Maps&amp;utm_campaign=Google+Places,4.2,336,$,Dollar store,"Chain offering an eclectic mix of household items, beauty products, food & more at discount prices.","[[[6, [0, 0, 0, 48, 37, 37, 56, 57, 56, 60, 64, 53, 35, 18, 0, 0, 0, 0]], [6, [0, 0, 28, 40, 32, 46, 50, 40, 35, 45, 59, 60, 45, 23, 0, 0, 0, 0]], [6, [0, 0, 10, 25, 35, 40, 40, 48, 57, 60, 53, 37, 32, 56, 0, 0, 0, 0]], [6, [0, 0, 15, 25, 35, 43, 43, 39, 35, 51, 64, 40, 46, 29, 0, 0, 0, 0]], [6, [0, 0, 21, 29, 32, 37, 42, 48, 51, 51, 51, 51, 46, 34, 0, 0, 0, 0]], [6, [0, 0, 17, 31, 35, 35, 45, 57, 59, 60, 79, 100, 95, 62, 0, 0, 0, 0]], [6, [0, 0, 20, 42, 71, 92, 93, 78, 68, 78, 96, 96, 70, 35, 0, 0, 0, 0]]]]",,"{'Wednesday': '8AM–8PM', 'Thursday': '8AM–8PM', 'Friday': '8AM–8PM', 'Saturday': '8AM–8PM', 'Sunday': '9AM–8PM', 'Monday': '8AM–8PM', 'Tuesday': '8AM–8PM'}",,(703) 987-2099,,,,,,2020-07-22 19:17:16.589175
67,117370,CVS,Belmont Ave. & Ormond St.,Springfield,MA,1108,42.086075,-72.555672,CVS,"615 Belmont Ave, Springfield, MA 01108",https://www.google.com/search?hl=en&q=cvs+belmont%2Bave.%2B%26%2Bormond%2Bst.&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=cvs+belmont%2Bave.%2B%26%2Bormond%2Bst.&sourceid=chrome&ie=UTF-8,,https://www.cvs.com/store-locator/cvs-pharmacy-address/615+Belmont+Avenue-Springfield-MA-01108/storeid=1130?WT.mc_id=LS_GOOGLE_FS_1130,3.2,30,,Drug store,"Drugstore chain selling a variety of beauty & health products, plus some grocery & household items.","[[[4, [0, 2, 6, 13, 22, 32, 43, 54, 63, 69, 74, 76, 76, 75, 71, 66, 57, 47, 36, 25, 15, 8, 3, 0]], [4, [1, 0, 4, 9, 17, 26, 37, 47, 57, 65, 70, 74, 76, 75, 71, 65, 57, 47, 36, 25, 16, 8, 3, 0]], [4, [1, 1, 3, 10, 19, 29, 39, 49, 59, 70, 80, 86, 87, 86, 84, 82, 76, 64, 47, 29, 14, 4, 1, 1]], [4, [1, 3, 7, 14, 21, 30, 40, 52, 64, 75, 83, 86, 87, 87, 86, 84, 79, 69, 55, 39, 24, 13, 5, 1]], [4, [1, 1, 3, 8, 17, 29, 42, 55, 68, 78, 86, 90, 92, 92, 90, 85, 78, 67, 53, 39, 25, 14, 6, 1]], [4, [1, 1, 5, 13, 25, 39, 55, 70, 81, 89, 94, 97, 99, 100, 97, 91, 81, 68, 52, 38, 24, 14, 6, 1]], [4, [1, 1, 4, 9, 17, 29, 44, 60, 75, 86, 91, 89, 82, 74, 69, 70, 74, 74, 65, 47, 27, 12, 4, 0]]]]",,{},,(413) 732-2998,,,,,,2020-07-22 19:17:16.686568
68,114250,Dollar Tree,Marron Rd. & Jefferson St.,Carlsbad,CA,92008,33.177856,-117.33846000000001,Dollar Tree,"1838 Marron Rd E, Carlsbad, CA 92008",https://www.google.com/search?hl=en&q=dollar%2Btree+marron%2Brd.%2B%26%2Bjefferson%2Bst.&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=dollar%2Btree+marron%2Brd.%2B%26%2Bjefferson%2Bst.&sourceid=chrome&ie=UTF-8,,https://www.dollartree.com/locations/ca/carlsbad/2521/?utm_source=Google&amp;utm_medium=Maps&amp;utm_campaign=Google+Places,4.2,81,$,Dollar store,"Chain offering an eclectic mix of household items, beauty products, food & more at discount prices.","[[[6, [0, 0, 0, 42, 64, 59, 61, 77, 80, 61, 48, 55, 53, 30, 0, 0, 0, 0]], [6, [0, 0, 15, 25, 35, 47, 55, 59, 57, 57, 67, 76, 67, 39, 14, 0, 0, 0]], [6, [0, 0, 22, 32, 44, 55, 64, 73, 85, 94, 94, 80, 55, 31, 14, 0, 0, 0]], [6, [0, 0, 21, 36, 55, 71, 82, 89, 96, 100, 96, 80, 55, 31, 14, 0, 0, 0]], [6, [0, 0, 25, 36, 47, 56, 64, 68, 67, 63, 61, 67, 64, 44, 19, 0, 0, 0]], [6, [0, 0, 22, 35, 50, 63, 68, 68, 60, 56, 63, 77, 76, 51, 22, 0, 0, 0]], [6, [0, 0, 18, 35, 56, 73, 81, 82, 84, 84, 73, 51, 57, 67, 14, 0, 0, 0]]]]",,"{'Wednesday': '8AM–9PM', 'Thursday': '8AM–9PM', 'Friday': '8AM–9PM', 'Saturday': '8AM–9PM', 'Sunday': '9AM–8PM', 'Monday': '8AM–9PM', 'Tuesday': '8AM–9PM'}",,(760) 696-9033,,,,,,2020-07-22 19:17:17.588009
69,113370,CVS,Horsham Rd. & Dresher Rd.,Horsham,PA,19044,40.181852,-75.13375,CVS,"101 Easton Rd Suite 200, Horsham, PA 19044",https://www.google.com/search?hl=en&q=cvs+horsham%2Brd.%2B%26%2Bdresher%2Brd.&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=cvs+horsham%2Brd.%2B%26%2Bdresher%2Brd.&sourceid=chrome&ie=UTF-8,,https://www.cvs.com/store-locator/cvs-pharmacy-address/101+Easton+Road+Suite+200-Horsham-PA-19044/storeid=1191?WT.mc_id=LS_GOOGLE_FS_1191,2.4,34,,Drug store,"Drugstore chain selling a variety of beauty & health products, plus some grocery & household items.","[[[6, [0, 0, 12, 27, 48, 69, 84, 87, 81, 70, 58, 46, 33, 20, 11, 5, 0, 0]], [6, [0, 0, 8, 18, 33, 45, 52, 53, 55, 61, 67, 64, 49, 29, 14, 5, 0, 0]], [6, [0, 0, 13, 23, 33, 43, 49, 50, 50, 57, 70, 78, 70, 47, 24, 8, 0, 0]], [6, [0, 0, 18, 29, 41, 51, 60, 66, 71, 76, 79, 75, 64, 46, 28, 15, 0, 0]], [6, [0, 0, 11, 24, 41, 58, 70, 71, 64, 59, 66, 75, 67, 42, 18, 5, 0, 0]], [6, [0, 0, 20, 38, 50, 56, 65, 80, 89, 85, 82, 79, 66, 43, 22, 8, 0, 0]], [6, [0, 0, 17, 49, 64, 81, 100, 96, 83, 83, 89, 83, 62, 34, 15, 5, 0, 0]]]]",,"{'Wednesday': '8AM–10PM', 'Thursday': '8AM–10PM', 'Friday': '8AM–10PM', 'Saturday': '8AM–10PM', 'Sunday': '8AM–10PM', 'Monday': '8AM–10PM', 'Tuesday': '8AM–10PM'}",,(215) 682-2016,,,,,,2020-07-22 19:17:17.897733
70,114550,Dollar Tree,Hesperian Blvd. & Fairmont Dr.,San Leandro,CA,94578,37.701109,-122.128801,Dollar Tree,"20800 Hesperian Blvd, Hayward, CA 94541",https://www.google.com/search?hl=en&q=dollar%2Btree+hesperian%2Bblvd.%2B%26%2Bfairmont%2Bdr.&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=dollar%2Btree+hesperian%2Bblvd.%2B%26%2Bfairmont%2Bdr.&sourceid=chrome&ie=UTF-8,,https://www.dollartree.com/locations/ca/hayward/1264/?utm_source=Google&amp;utm_medium=Maps&amp;utm_campaign=Google+Places,3.9,168,$,Dollar store,"Chain offering an eclectic mix of household items, beauty products, food & more at discount prices.","[[[6, [0, 0, 5, 22, 45, 58, 61, 72, 86, 77, 50, 43, 58, 31, 0, 0, 0, 0]], [6, [0, 0, 17, 29, 43, 58, 68, 72, 68, 60, 58, 65, 53, 25, 6, 0, 0, 0]], [6, [0, 0, 15, 26, 39, 53, 62, 64, 61, 57, 61, 70, 64, 39, 15, 0, 0, 0]], [6, [0, 0, 19, 30, 44, 56, 64, 63, 58, 60, 74, 86, 75, 45, 18, 0, 0, 0]], [6, [0, 0, 18, 30, 44, 56, 64, 64, 59, 54, 59, 71, 71, 50, 22, 0, 0, 0]], [6, [0, 0, 18, 35, 54, 71, 78, 76, 69, 67, 74, 79, 71, 50, 26, 0, 0, 0]], [6, [0, 0, 12, 36, 70, 97, 100, 90, 88, 86, 81, 81, 82, 64, 33, 0, 0, 0]]]]",,"{'Wednesday': '8AM–9PM', 'Thursday': '8AM–9PM', 'Friday': '8AM–9PM', 'Saturday': '8AM–9PM', 'Sunday': '8AM–8PM', 'Monday': '8AM–9PM', 'Tuesday': '8AM–9PM'}",,(510) 921-3038,,,,,,2020-07-22 19:17:17.924113
